,time,note,velocity,player,section,y,side,timecode,frames
51182,4992,58,75,4,3,1366.1,True,779:25,23395
51183,4993,63,75,4,3,1202.6,True,780:00,23400
51184,4993,66,75,4,3,1093.6,True,780:00,23400
51185,4994,65,75,4,3,1120.9,False,780:04,23404
51186,4994,68,75,4,3,1039.1,True,780:04,23404
51187,4995,63,75,4,3,1202.6,True,780:09,23409
51188,4995,66,75,4,3,1093.6,True,780:09,23409
51189,4996,65,75,4,3,1120.9,False,780:14,23414
51190,4996,70,75,4,3,984.6,True,780:14,23414
51191,4997,58,75,4,3,1366.1,True,780:18,23418
51192,4998,63,75,4,3,1202.6,True,780:23,23423
51193,4998,66,75,4,3,1093.6,True,780:23,23423
51194,4999,65,75,4,3,1120.9,False,780:28,23428
51195,4999,68,75,4,3,1039.1,True,780:28,23428
51196,5000,58,75,4,3,1366.1,True,781:02,23432
51197,5001,63,75,4,3,1202.6,True,781:07,23437
51198,5001,66,75,4,3,1093.6,True,781:07,23437
51199,5002,65,75,4,3,1120.9,False,781:12,23442
51200,5002,68,75,4,3,1039.1,True,781:12,23442
51201,5003,63,75,4,3,1202.6,True,781:16,23446
51202,5003,66,75,4,3,1093.6,True,781:16,23446
51203,5004,65,75,4,3,1120.9,False,781:21,23451
51204,5004,70,75,4,3,984.6,True,781:21,23451
51205,5005,58,75,4,3,1366.1,True,781:26,23456
51206,5006,63,75,4,3,1202.6,True,782:00,23460
51207,5006,66,75,4,3,1093.6,True,782:00,23460
51208,5007,65,75,4,3,1120.9,False,782:05,23465
51209,5007,68,75,4,3,1039.1,True,782:05,23465
51210,5008,58,75,4,3,1366.1,True,782:10,23470
51211,5009,63,75,4,3,1202.6,True,782:15,23475
51212,5009,66,75,4,3,1093.6,True,782:15,23475
51213,5010,65,75,4,3,1120.9,False,782:19,23479
51214,5010,68,75,4,3,1039.1,True,782:19,23479
51215,5011,63,75,4,3,1202.6,True,782:24,23484
51216,5011,66,75,4,3,1093.6,True,782:24,23484
51217,5012,65,75,4,3,1120.9,False,782:29,23489
51218,5012,70,75,4,3,984.6,True,782:29,23489
51219,5013,58,75,4,3,1366.1,True,783:03,23493
51220,5014,63,75,4,3,1202.6,True,783:08,23498
51221,5014,66,75,4,3,1093.6,True,783:08,23498
51222,5015,65,75,4,3,1120.9,False,783:13,23503
51223,5015,68,75,4,3,1039.1,True,783:13,23503
51224,5016,58,75,4,3,1366.1,True,783:17,23507
51225,5017,63,75,4,3,1202.6,True,783:22,23512
51226,5017,66,75,4,3,1093.6,True,783:22,23512
51227,5018,65,75,4,3,1120.9,False,783:27,23517
51228,5018,68,75,4,3,1039.1,True,783:27,23517
51229,5019,63,75,4,3,1202.6,True,784:01,23521
51230,5019,66,75,4,3,1093.6,True,784:01,23521
51231,5020,65,75,4,3,1120.9,False,784:06,23526
51232,5020,70,75,4,3,984.6,True,784:06,23526
51233,5021,58,75,4,3,1366.1,True,784:11,23531
51234,5022,63,75,4,3,1202.6,True,784:15,23535
51235,5022,66,75,4,3,1093.6,True,784:15,23535
51236,5023,65,75,4,3,1120.9,False,784:20,23540
51237,5023,68,75,4,3,1039.1,True,784:20,23540
51238,5024,58,75,4,3,1366.1,True,784:25,23545
51239,5025,63,75,4,3,1202.6,True,785:00,23550
51240,5025,66,75,4,3,1093.6,True,785:00,23550
51241,5026,65,75,4,3,1120.9,False,785:04,23554
51242,5026,68,75,4,3,1039.1,True,785:04,23554
51243,5027,63,75,4,3,1202.6,True,785:09,23559
51244,5027,66,75,4,3,1093.6,True,785:09,23559
51245,5028,65,75,4,3,1120.9,False,785:14,23564
51246,5028,70,75,4,3,984.6,True,785:14,23564
51247,5029,58,75,4,3,1366.1,True,785:18,23568
51248,5030,63,75,4,3,1202.6,True,785:23,23573
51249,5030,66,75,4,3,1093.6,True,785:23,23573
51250,5031,65,75,4,3,1120.9,False,785:28,23578
51251,5031,68,75,4,3,1039.1,True,785:28,23578
51252,5032,58,75,4,3,1366.1,True,786:02,23582
51253,5033,63,75,4,3,1202.6,True,786:07,23587
51254,5033,66,75,4,3,1093.6,True,786:07,23587
51255,5034,65,75,4,3,1120.9,False,786:12,23592
51256,5034,68,75,4,3,1039.1,True,786:12,23592
51257,5035,63,75,4,3,1202.6,True,786:16,23596
51258,5035,66,75,4,3,1093.6,True,786:16,23596
51259,5036,65,75,4,3,1120.9,False,786:21,23601
51260,5036,70,75,4,3,984.6,True,786:21,23601
51261,5037,58,75,4,3,1366.1,True,786:26,23606
51262,5038,63,75,4,3,1202.6,True,787:00,23610
51263,5038,66,75,4,3,1093.6,True,787:00,23610
51264,5039,65,75,4,3,1120.9,False,787:05,23615
51265,5039,68,75,4,3,1039.1,True,787:05,23615
51266,5040,58,75,4,3,1366.1,True,787:10,23620
51267,5041,63,75,4,3,1202.6,True,787:15,23625
51268,5041,66,75,4,3,1093.6,True,787:15,23625
51269,5042,65,75,4,3,1120.9,False,787:19,23629
51270,5042,68,75,4,3,1039.1,True,787:19,23629
51271,5043,63,75,4,3,1202.6,True,787:24,23634
51272,5043,66,75,4,3,1093.6,True,787:24,23634
51273,5044,65,75,4,3,1120.9,False,787:29,23639
51274,5044,70,75,4,3,984.6,True,787:29,23639
51275,5045,58,75,4,3,1366.1,True,788:03,23643
51276,5046,63,75,4,3,1202.6,True,788:08,23648
51277,5046,66,75,4,3,1093.6,True,788:08,23648
51278,5047,65,75,4,3,1120.9,False,788:13,23653
51279,5047,68,75,4,3,1039.1,True,788:13,23653
51280,5048,58,75,4,3,1366.1,True,788:17,23657
51281,5049,63,75,4,3,1202.6,True,788:22,23662
51282,5049,66,75,4,3,1093.6,True,788:22,23662
51283,5050,65,75,4,3,1120.9,False,788:27,23667
51284,5050,68,75,4,3,1039.1,True,788:27,23667
51285,5051,63,75,4,3,1202.6,True,789:01,23671
51286,5051,66,75,4,3,1093.6,True,789:01,23671
51287,5052,65,75,4,3,1120.9,False,789:06,23676
51288,5052,70,75,4,3,984.6,True,789:06,23676
51289,5053,58,75,4,3,1366.1,True,789:11,23681
51290,5054,63,75,4,3,1202.6,True,789:15,23685
51291,5054,66,75,4,3,1093.6,True,789:15,23685
51292,5055,65,75,4,3,1120.9,False,789:20,23690
51293,5055,68,75,4,3,1039.1,True,789:20,23690
51294,5056,58,75,4,3,1366.1,True,789:25,23695
51295,5057,63,75,4,3,1202.6,True,790:00,23700
51296,5057,66,75,4,3,1093.6,True,790:00,23700
51297,5058,65,75,4,3,1120.9,False,790:04,23704
51298,5058,68,75,4,3,1039.1,True,790:04,23704
51299,5059,63,75,4,3,1202.6,True,790:09,23709
51300,5059,66,75,4,3,1093.6,True,790:09,23709
51301,5060,65,75,4,3,1120.9,False,790:14,23714
51302,5060,70,75,4,3,984.6,True,790:14,23714
51303,5061,58,75,4,3,1366.1,True,790:18,23718
51304,5062,63,75,4,3,1202.6,True,790:23,23723
51305,5062,66,75,4,3,1093.6,True,790:23,23723
51306,5063,65,75,4,3,1120.9,False,790:28,23728
51307,5063,68,75,4,3,1039.1,True,790:28,23728
51308,5064,58,75,4,3,1366.1,True,791:02,23732
51309,5065,63,75,4,3,1202.6,True,791:07,23737
51310,5065,66,75,4,3,1093.6,True,791:07,23737
51311,5066,65,75,4,3,1120.9,False,791:12,23742
51312,5066,68,75,4,3,1039.1,True,791:12,23742
51313,5067,63,75,4,3,1202.6,True,791:16,23746
51314,5067,66,75,4,3,1093.6,True,791:16,23746
51315,5068,65,75,4,3,1120.9,False,791:21,23751
51316,5068,70,75,4,3,984.6,True,791:21,23751
51317,5069,58,75,4,3,1366.1,True,791:26,23756
51318,5070,63,75,4,3,1202.6,True,792:00,23760
51319,5070,66,75,4,3,1093.6,True,792:00,23760
51320,5071,65,75,4,3,1120.9,False,792:05,23765
51321,5071,68,75,4,3,1039.1,True,792:05,23765
51322,5072,58,75,4,3,1366.1,True,792:10,23770
51323,5073,63,75,4,3,1202.6,True,792:15,23775
51324,5073,66,75,4,3,1093.6,True,792:15,23775
51325,5074,65,75,4,3,1120.9,False,792:19,23779
51326,5074,68,75,4,3,1039.1,True,792:19,23779
51327,5075,63,75,4,3,1202.6,True,792:24,23784
51328,5075,66,75,4,3,1093.6,True,792:24,23784
51329,5076,65,75,4,3,1120.9,False,792:29,23789
51330,5076,70,75,4,3,984.6,True,792:29,23789
51331,5077,58,75,4,3,1366.1,True,793:03,23793
51332,5078,63,75,4,3,1202.6,True,793:08,23798
51333,5078,66,75,4,3,1093.6,True,793:08,23798
51334,5079,65,75,4,3,1120.9,False,793:13,23803
51335,5079,68,75,4,3,1039.1,True,793:13,23803
51336,5080,58,75,4,3,1366.1,True,793:17,23807
51337,5081,63,75,4,3,1202.6,True,793:22,23812
51338,5081,66,75,4,3,1093.6,True,793:22,23812
51339,5082,65,75,4,3,1120.9,False,793:27,23817
51340,5082,68,75,4,3,1039.1,True,793:27,23817
51341,5083,63,75,4,3,1202.6,True,794:01,23821
51342,5083,66,75,4,3,1093.6,True,794:01,23821
51343,5084,65,75,4,3,1120.9,False,794:06,23826
51344,5084,70,75,4,3,984.6,True,794:06,23826
51345,5085,58,75,4,3,1366.1,True,794:11,23831
51346,5086,63,75,4,3,1202.6,True,794:15,23835
51347,5086,66,75,4,3,1093.6,True,794:15,23835
51348,5087,65,75,4,3,1120.9,False,794:20,23840
51349,5087,68,75,4,3,1039.1,True,794:20,23840
51350,5088,58,75,4,3,1366.1,True,794:25,23845
51351,5089,63,75,4,3,1202.6,True,795:00,23850
51352,5089,66,75,4,3,1093.6,True,795:00,23850
51353,5090,65,75,4,3,1120.9,False,795:04,23854
51354,5090,68,75,4,3,1039.1,True,795:04,23854
51355,5091,63,75,4,3,1202.6,True,795:09,23859
51356,5091,66,75,4,3,1093.6,True,795:09,23859
51357,5092,65,75,4,3,1120.9,False,795:14,23864
51358,5092,70,75,4,3,984.6,True,795:14,23864
51359,5093,58,75,4,3,1366.1,True,795:18,23868
51360,5094,63,75,4,3,1202.6,True,795:23,23873
51361,5094,66,75,4,3,1093.6,True,795:23,23873
51362,5095,65,75,4,3,1120.9,False,795:28,23878
51363,5095,68,75,4,3,1039.1,True,795:28,23878
51364,5096,58,75,4,3,1366.1,True,796:02,23882
51365,5097,63,75,4,3,1202.6,True,796:07,23887
51366,5097,66,75,4,3,1093.6,True,796:07,23887
51367,5098,65,75,4,3,1120.9,False,796:12,23892
51368,5098,68,75,4,3,1039.1,True,796:12,23892
51369,5099,63,75,4,3,1202.6,True,796:16,23896
51370,5099,66,75,4,3,1093.6,True,796:16,23896
51371,5100,65,75,4,3,1120.9,False,796:21,23901
51372,5100,70,75,4,3,984.6,True,796:21,23901
51373,5101,58,75,4,3,1366.1,True,796:26,23906
51374,5102,63,75,4,3,1202.6,True,797:00,23910
51375,5102,66,75,4,3,1093.6,True,797:00,23910
51376,5103,65,75,4,3,1120.9,False,797:05,23915
51377,5103,68,75,4,3,1039.1,True,797:05,23915
51378,5104,58,75,4,3,1366.1,True,797:10,23920
51379,5105,63,75,4,3,1202.6,True,797:15,23925
51380,5105,66,75,4,3,1093.6,True,797:15,23925
51381,5106,65,75,4,3,1120.9,False,797:19,23929
51382,5106,68,75,4,3,1039.1,True,797:19,23929
51383,5107,63,75,4,3,1202.6,True,797:24,23934
51384,5107,66,75,4,3,1093.6,True,797:24,23934
51385,5108,65,75,4,3,1120.9,False,797:29,23939
51386,5108,70,75,4,3,984.6,True,797:29,23939
51387,5109,58,75,4,3,1366.1,True,798:03,23943
51388,5110,63,75,4,3,1202.6,True,798:08,23948
51389,5110,66,75,4,3,1093.6,True,798:08,23948
51390,5111,65,75,4,3,1120.9,False,798:13,23953
51391,5111,68,75,4,3,1039.1,True,798:13,23953
51392,5112,58,75,4,3,1366.1,True,798:17,23957
51393,5113,63,75,4,3,1202.6,True,798:22,23962
51394,5113,66,75,4,3,1093.6,True,798:22,23962
51395,5114,65,75,4,3,1120.9,False,798:27,23967
51396,5114,68,75,4,3,1039.1,True,798:27,23967
51397,5115,63,75,4,3,1202.6,True,799:01,23971
51398,5115,66,75,4,3,1093.6,True,799:01,23971
51399,5116,65,75,4,3,1120.9,False,799:06,23976
51400,5116,70,75,4,3,984.6,True,799:06,23976
51401,5117,58,75,4,3,1366.1,True,799:11,23981
51402,5118,63,75,4,3,1202.6,True,799:15,23985
51403,5118,66,75,4,3,1093.6,True,799:15,23985
51404,5119,65,75,4,3,1120.9,False,799:20,23990
51405,5119,68,75,4,3,1039.1,True,799:20,23990
51406,5120,58,75,4,3,1366.1,True,799:25,23995
51407,5121,63,75,4,3,1202.6,True,800:00,24000
51408,5121,66,75,4,3,1093.6,True,800:00,24000
51409,5122,65,75,4,3,1120.9,False,800:04,24004
51410,5122,68,75,4,3,1039.1,True,800:04,24004
51411,5123,63,75,4,3,1202.6,True,800:09,24009
51412,5123,66,75,4,3,1093.6,True,800:09,24009
51413,5124,65,75,4,3,1120.9,False,800:14,24014
51414,5124,70,75,4,3,984.6,True,800:14,24014
51415,5125,58,75,4,3,1366.1,True,800:18,24018
51416,5126,63,75,4,3,1202.6,True,800:23,24023
51417,5126,66,75,4,3,1093.6,True,800:23,24023
51418,5127,65,75,4,3,1120.9,False,800:28,24028
51419,5127,68,75,4,3,1039.1,True,800:28,24028
51420,5128,58,75,4,3,1366.1,True,801:02,24032
51421,5129,63,75,4,3,1202.6,True,801:07,24037
51422,5129,66,75,4,3,1093.6,True,801:07,24037
51423,5130,65,75,4,3,1120.9,False,801:12,24042
51424,5130,68,75,4,3,1039.1,True,801:12,24042
51425,5131,63,75,4,3,1202.6,True,801:16,24046
51426,5131,66,75,4,3,1093.6,True,801:16,24046
51427,5132,65,75,4,3,1120.9,False,801:21,24051
51428,5132,70,75,4,3,984.6,True,801:21,24051
51429,5133,58,75,4,3,1366.1,True,801:26,24056
51430,5134,63,75,4,3,1202.6,True,802:00,24060
51431,5134,66,75,4,3,1093.6,True,802:00,24060
51432,5135,65,75,4,3,1120.9,False,802:05,24065
51433,5135,68,75,4,3,1039.1,True,802:05,24065
51434,5136,58,75,4,3,1366.1,True,802:10,24070
51435,5137,63,75,4,3,1202.6,True,802:15,24075
51436,5137,66,75,4,3,1093.6,True,802:15,24075
51437,5138,65,75,4,3,1120.9,False,802:19,24079
51438,5138,68,75,4,3,1039.1,True,802:19,24079
51439,5139,63,75,4,3,1202.6,True,802:24,24084
51440,5139,66,75,4,3,1093.6,True,802:24,24084
51441,5140,65,75,4,3,1120.9,False,802:29,24089
51442,5140,70,75,4,3,984.6,True,802:29,24089
51443,5141,58,75,4,3,1366.1,True,803:03,24093
51444,5142,63,75,4,3,1202.6,True,803:08,24098
51445,5142,66,75,4,3,1093.6,True,803:08,24098
51446,5143,65,75,4,3,1120.9,False,803:13,24103
51447,5143,68,75,4,3,1039.1,True,803:13,24103
51448,5144,58,75,4,3,1366.1,True,803:17,24107
51449,5145,63,75,4,3,1202.6,True,803:22,24112
51450,5145,66,75,4,3,1093.6,True,803:22,24112
51451,5146,65,75,4,3,1120.9,False,803:27,24117
51452,5146,68,75,4,3,1039.1,True,803:27,24117
51453,5147,63,75,4,3,1202.6,True,804:01,24121
51454,5147,66,75,4,3,1093.6,True,804:01,24121
51455,5148,65,75,4,3,1120.9,False,804:06,24126
51456,5148,70,75,4,3,984.6,True,804:06,24126
51457,5149,58,75,4,3,1366.1,True,804:11,24131
51458,5150,63,75,4,3,1202.6,True,804:15,24135
51459,5150,66,75,4,3,1093.6,True,804:15,24135
51460,5151,65,75,4,3,1120.9,False,804:20,24140
51461,5151,68,75,4,3,1039.1,True,804:20,24140
51462,5152,58,75,4,3,1366.1,True,804:25,24145
51463,5153,63,75,4,3,1202.6,True,805:00,24150
51464,5153,66,75,4,3,1093.6,True,805:00,24150
51465,5154,65,75,4,3,1120.9,False,805:04,24154
51466,5154,68,75,4,3,1039.1,True,805:04,24154
51467,5155,63,75,4,3,1202.6,True,805:09,24159
51468,5155,66,75,4,3,1093.6,True,805:09,24159
51469,5156,65,75,4,3,1120.9,False,805:14,24164
51470,5156,70,75,4,3,984.6,True,805:14,24164
51471,5157,58,75,4,3,1366.1,True,805:18,24168
51472,5158,63,75,4,3,1202.6,True,805:23,24173
51473,5158,66,75,4,3,1093.6,True,805:23,24173
51474,5159,65,75,4,3,1120.9,False,805:28,24178
51475,5159,68,75,4,3,1039.1,True,805:28,24178
51476,5160,58,75,4,3,1366.1,True,806:02,24182
51477,5161,63,75,4,3,1202.6,True,806:07,24187
51478,5161,66,75,4,3,1093.6,True,806:07,24187
51479,5162,65,75,4,3,1120.9,False,806:12,24192
51480,5162,68,75,4,3,1039.1,True,806:12,24192
51481,5163,63,75,4,3,1202.6,True,806:16,24196
51482,5163,66,75,4,3,1093.6,True,806:16,24196
51483,5164,65,75,4,3,1120.9,False,806:21,24201
51484,5164,70,75,4,3,984.6,True,806:21,24201
51485,5165,58,75,4,3,1366.1,True,806:26,24206
51486,5166,63,75,4,3,1202.6,True,807:00,24210
51487,5166,66,75,4,3,1093.6,True,807:00,24210
51488,5167,65,75,4,3,1120.9,False,807:05,24215
51489,5167,68,75,4,3,1039.1,True,807:05,24215
51490,5168,58,75,4,3,1366.1,True,807:10,24220
51491,5169,63,75,4,3,1202.6,True,807:15,24225
51492,5169,66,75,4,3,1093.6,True,807:15,24225
51493,5170,65,75,4,3,1120.9,False,807:19,24229
51494,5170,68,75,4,3,1039.1,True,807:19,24229
51495,5171,63,75,4,3,1202.6,True,807:24,24234
51496,5171,66,75,4,3,1093.6,True,807:24,24234
51497,5172,65,75,4,3,1120.9,False,807:29,24239
51498,5172,70,75,4,3,984.6,True,807:29,24239
51499,5173,58,75,4,3,1366.1,True,808:03,24243
51500,5174,63,75,4,3,1202.6,True,808:08,24248
51501,5174,66,75,4,3,1093.6,True,808:08,24248
51502,5175,65,75,4,3,1120.9,False,808:13,24253
51503,5175,68,75,4,3,1039.1,True,808:13,24253
51504,5176,58,75,4,3,1366.1,True,808:17,24257
51505,5177,63,75,4,3,1202.6,True,808:22,24262
51506,5177,66,75,4,3,1093.6,True,808:22,24262
51507,5178,65,75,4,3,1120.9,False,808:27,24267
51508,5178,68,75,4,3,1039.1,True,808:27,24267
51509,5179,63,75,4,3,1202.6,True,809:01,24271
51510,5179,66,75,4,3,1093.6,True,809:01,24271
51511,5180,65,75,4,3,1120.9,False,809:06,24276
51512,5180,70,75,4,3,984.6,True,809:06,24276
51513,5181,58,75,4,3,1366.1,True,809:11,24281
51514,5182,63,75,4,3,1202.6,True,809:15,24285
51515,5182,66,75,4,3,1093.6,True,809:15,24285
51516,5183,65,75,4,3,1120.9,False,809:20,24290
51517,5183,68,75,4,3,1039.1,True,809:20,24290
51518,5184,58,75,4,3,1366.1,True,809:25,24295
51519,5185,63,75,4,3,1202.6,True,810:00,24300
51520,5185,66,75,4,3,1093.6,True,810:00,24300
51521,5186,65,75,4,3,1120.9,False,810:04,24304
51522,5186,68,75,4,3,1039.1,True,810:04,24304
51523,5187,63,75,4,3,1202.6,True,810:09,24309
51524,5187,66,75,4,3,1093.6,True,810:09,24309
51525,5188,65,75,4,3,1120.9,False,810:14,24314
51526,5188,70,75,4,3,984.6,True,810:14,24314
51527,5189,58,75,4,3,1366.1,True,810:18,24318
51528,5190,63,75,4,3,1202.6,True,810:23,24323
51529,5190,66,75,4,3,1093.6,True,810:23,24323
51530,5191,65,75,4,3,1120.9,False,810:28,24328
51531,5191,68,75,4,3,1039.1,True,810:28,24328
51532,5192,58,75,4,3,1366.1,True,811:02,24332
51533,5193,63,75,4,3,1202.6,True,811:07,24337
51534,5193,66,75,4,3,1093.6,True,811:07,24337
51535,5194,65,75,4,3,1120.9,False,811:12,24342
51536,5194,68,75,4,3,1039.1,True,811:12,24342
51537,5195,63,75,4,3,1202.6,True,811:16,24346
51538,5195,66,75,4,3,1093.6,True,811:16,24346
51539,5196,65,75,4,3,1120.9,False,811:21,24351
51540,5196,70,75,4,3,984.6,True,811:21,24351
51541,5197,58,75,4,3,1366.1,True,811:26,24356
51542,5198,63,75,4,3,1202.6,True,812:00,24360
51543,5198,66,75,4,3,1093.6,True,812:00,24360
51544,5199,65,75,4,3,1120.9,False,812:05,24365
51545,5199,68,75,4,3,1039.1,True,812:05,24365
51546,5200,58,75,4,3,1366.1,True,812:10,24370
51547,5201,63,75,4,3,1202.6,True,812:15,24375
51548,5201,66,75,4,3,1093.6,True,812:15,24375
51549,5202,65,75,4,3,1120.9,False,812:19,24379
51550,5202,68,75,4,3,1039.1,True,812:19,24379
51551,5203,63,75,4,3,1202.6,True,812:24,24384
51552,5203,66,75,4,3,1093.6,True,812:24,24384
51553,5204,65,75,4,3,1120.9,False,812:29,24389
51554,5204,70,75,4,3,984.6,True,812:29,24389
51555,5205,58,75,4,3,1366.1,True,813:03,24393
51556,5206,63,75,4,3,1202.6,True,813:08,24398
51557,5206,66,75,4,3,1093.6,True,813:08,24398
51558,5207,65,75,4,3,1120.9,False,813:13,24403
51559,5207,68,75,4,3,1039.1,True,813:13,24403
51560,5208,58,75,4,3,1366.1,True,813:17,24407
51561,5209,63,75,4,3,1202.6,True,813:22,24412
51562,5209,66,75,4,3,1093.6,True,813:22,24412
51563,5210,65,75,4,3,1120.9,False,813:27,24417
51564,5210,68,75,4,3,1039.1,True,813:27,24417
51565,5211,63,75,4,3,1202.6,True,814:01,24421
51566,5211,66,75,4,3,1093.6,True,814:01,24421
51567,5212,65,75,4,3,1120.9,False,814:06,24426
51568,5212,70,75,4,3,984.6,True,814:06,24426
51569,5213,58,75,4,3,1366.1,True,814:11,24431
51570,5214,63,75,4,3,1202.6,True,814:15,24435
51571,5214,66,75,4,3,1093.6,True,814:15,24435
51572,5215,65,75,4,3,1120.9,False,814:20,24440
51573,5215,68,75,4,3,1039.1,True,814:20,24440
51574,5216,58,75,4,3,1366.1,True,814:25,24445
51575,5217,63,75,4,3,1202.6,True,815:00,24450
51576,5217,66,75,4,3,1093.6,True,815:00,24450
51577,5218,65,75,4,3,1120.9,False,815:04,24454
51578,5218,68,75,4,3,1039.1,True,815:04,24454
51579,5219,63,75,4,3,1202.6,True,815:09,24459
51580,5219,66,75,4,3,1093.6,True,815:09,24459
51581,5220,65,75,4,3,1120.9,False,815:14,24464
51582,5220,70,75,4,3,984.6,True,815:14,24464
51583,5221,58,75,4,3,1366.1,True,815:18,24468
51584,5222,63,75,4,3,1202.6,True,815:23,24473
51585,5222,66,75,4,3,1093.6,True,815:23,24473
51586,5223,65,75,4,3,1120.9,False,815:28,24478
51587,5223,68,75,4,3,1039.1,True,815:28,24478
51588,5224,58,75,4,3,1366.1,True,816:02,24482
51589,5225,63,75,4,3,1202.6,True,816:07,24487
51590,5225,66,75,4,3,1093.6,True,816:07,24487
51591,5226,65,75,4,3,1120.9,False,816:12,24492
51592,5226,68,75,4,3,1039.1,True,816:12,24492
51593,5227,63,75,4,3,1202.6,True,816:16,24496
51594,5227,66,75,4,3,1093.6,True,816:16,24496
51595,5228,65,75,4,3,1120.9,False,816:21,24501
51596,5228,70,75,4,3,984.6,True,816:21,24501
51597,5229,58,75,4,3,1366.1,True,816:26,24506
51598,5230,63,75,4,3,1202.6,True,817:00,24510
51599,5230,66,75,4,3,1093.6,True,817:00,24510
51600,5231,65,75,4,3,1120.9,False,817:05,24515
51601,5231,68,75,4,3,1039.1,True,817:05,24515
51602,5232,58,75,4,3,1366.1,True,817:10,24520
51603,5233,63,75,4,3,1202.6,True,817:15,24525
51604,5233,66,75,4,3,1093.6,True,817:15,24525
51605,5234,65,75,4,3,1120.9,False,817:19,24529
51606,5234,68,75,4,3,1039.1,True,817:19,24529
51607,5235,63,75,4,3,1202.6,True,817:24,24534
51608,5235,66,75,4,3,1093.6,True,817:24,24534
51609,5236,65,75,4,3,1120.9,False,817:29,24539
51610,5236,70,75,4,3,984.6,True,817:29,24539
51611,5237,58,75,4,3,1366.1,True,818:03,24543
51612,5238,63,75,4,3,1202.6,True,818:08,24548
51613,5238,66,75,4,3,1093.6,True,818:08,24548
51614,5239,65,75,4,3,1120.9,False,818:13,24553
51615,5239,68,75,4,3,1039.1,True,818:13,24553
51616,5240,58,75,4,3,1366.1,True,818:17,24557
51617,5241,63,75,4,3,1202.6,True,818:22,24562
51618,5241,66,75,4,3,1093.6,True,818:22,24562
51619,5242,65,75,4,3,1120.9,False,818:27,24567
51620,5242,68,75,4,3,1039.1,True,818:27,24567
51621,5243,63,75,4,3,1202.6,True,819:01,24571
51622,5243,66,75,4,3,1093.6,True,819:01,24571
51623,5244,65,75,4,3,1120.9,False,819:06,24576
51624,5244,70,75,4,3,984.6,True,819:06,24576
51625,5245,58,75,4,3,1366.1,True,819:11,24581
51626,5246,63,75,4,3,1202.6,True,819:15,24585
51627,5246,66,75,4,3,1093.6,True,819:15,24585
51628,5247,65,75,4,3,1120.9,False,819:20,24590
51629,5247,68,75,4,3,1039.1,True,819:20,24590
51630,5248,58,75,4,3,1366.1,True,819:25,24595
51631,5249,63,75,4,3,1202.6,True,820:00,24600
51632,5249,66,75,4,3,1093.6,True,820:00,24600
51633,5250,65,75,4,3,1120.9,False,820:04,24604
51634,5250,68,75,4,3,1039.1,True,820:04,24604
51635,5251,63,75,4,3,1202.6,True,820:09,24609
51636,5251,66,75,4,3,1093.6,True,820:09,24609
51637,5252,65,75,4,3,1120.9,False,820:14,24614
51638,5252,70,75,4,3,984.6,True,820:14,24614
51639,5253,58,75,4,3,1366.1,True,820:18,24618
51640,5254,63,75,4,3,1202.6,True,820:23,24623
51641,5254,66,75,4,3,1093.6,True,820:23,24623
51642,5255,65,75,4,3,1120.9,False,820:28,24628
51643,5255,68,75,4,3,1039.1,True,820:28,24628
51644,5256,58,75,4,3,1366.1,True,821:02,24632
51645,5257,58,76,4,3,1366.1,True,821:07,24637
51646,5258,63,76,4,3,1202.6,True,821:12,24642
51647,5258,66,76,4,3,1093.6,True,821:12,24642
51648,5259,65,76,4,3,1120.9,False,821:16,24646
51649,5259,68,76,4,3,1039.1,True,821:16,24646
51650,5260,63,76,4,3,1202.6,True,821:21,24651
51651,5260,66,76,4,3,1093.6,True,821:21,24651
51652,5261,65,76,4,3,1120.9,False,821:26,24656
51653,5261,70,76,4,3,984.6,True,821:26,24656
51654,5262,58,76,4,3,1366.1,True,822:00,24660
51655,5263,63,76,4,3,1202.6,True,822:05,24665
51656,5263,66,76,4,3,1093.6,True,822:05,24665
51657,5264,65,76,4,3,1120.9,False,822:10,24670
51658,5264,68,76,4,3,1039.1,True,822:10,24670
51659,5265,58,76,4,3,1366.1,True,822:15,24675
51660,5266,63,76,4,3,1202.6,True,822:19,24679
51661,5266,66,76,4,3,1093.6,True,822:19,24679
51662,5267,65,76,4,3,1120.9,False,822:24,24684
51663,5267,68,76,4,3,1039.1,True,822:24,24684
51664,5268,63,76,4,3,1202.6,True,822:29,24689
51665,5268,66,76,4,3,1093.6,True,822:29,24689
51666,5269,65,76,4,3,1120.9,False,823:03,24693
51667,5269,70,76,4,3,984.6,True,823:03,24693
51668,5270,58,76,4,3,1366.1,True,823:08,24698
51669,5271,63,76,4,3,1202.6,True,823:13,24703
51670,5271,66,76,4,3,1093.6,True,823:13,24703
51671,5272,65,76,4,3,1120.9,False,823:17,24707
51672,5272,68,76,4,3,1039.1,True,823:17,24707
51673,5273,58,76,4,3,1366.1,True,823:22,24712
51674,5274,63,76,4,3,1202.6,True,823:27,24717
51675,5274,66,76,4,3,1093.6,True,823:27,24717
51676,5275,65,76,4,3,1120.9,False,824:01,24721
51677,5275,68,76,4,3,1039.1,True,824:01,24721
51678,5276,63,76,4,3,1202.6,True,824:06,24726
51679,5276,66,76,4,3,1093.6,True,824:06,24726
51680,5277,65,76,4,3,1120.9,False,824:11,24731
51681,5277,70,76,4,3,984.6,True,824:11,24731
